elapsed_seconds,heart_rate
179.0,74
180.0,74
181.0,76
182.0,78
183.0,78
184.0,77
185.0,77
186.0,76
187.0,75
188.0,74
189.0,72
190.0,70
191.0,68
192.0,68
193.0,66
194.0,63
195.0,61
196.0,59
197.0,59
198.0,58
199.0,58
200.0,58
201.0,58
202.0,58
203.0,58
204.0,58
205.0,58
206.0,58
207.0,58
208.0,59
209.0,59
210.0,59
211.0,59
212.0,59
213.0,59
214.0,59
215.0,59
216.0,59
217.0,59
218.0,59
219.0,60
220.0,60
221.0,59
222.0,58
223.0,58
224.0,58
225.0,58
226.0,58
227.0,58
228.0,58
229.0,58
230.0,59
231.0,59
232.0,60
233.0,60
234.0,60
235.0,59
236.0,59
237.0,60
238.0,60
239.0,60
240.0,61
241.0,60
242.0,60
243.0,61
244.0,61
245.0,61
246.0,61
247.0,61
248.0,61
249.0,60
250.0,60
251.0,60
252.0,60
253.0,60
254.0,60
255.0,60
256.0,60
257.0,60
258.0,60
259.0,60
260.0,60
261.0,60
262.0,60
263.0,60
264.0,61
265.0,61
266.0,61
267.0,62
268.0,62
269.0,63
270.0,63
271.0,63
272.0,64
273.0,64
274.0,64
275.0,64
276.0,64
277.0,63
278.0,63
279.0,63
280.0,63
281.0,62
282.0,61
283.0,61
284.0,60
285.0,60
286.0,59
287.0,59
288.0,59
289.0,59
290.0,59
291.0,59
292.0,58
293.0,58
294.0,58
295.0,58
296.0,58
297.0,58
298.0,58
299.0,58
300.0,58
301.0,57
302.0,57
303.0,57
304.0,57
305.0,56
306.0,56
307.0,55
308.0,55
309.0,55
310.0,56
311.0,56
312.0,56
313.0,56
314.0,55
315.0,55
316.0,56
317.0,56
318.0,56
319.0,56
320.0,57
321.0,57
322.0,57
323.0,57
324.0,57
325.0,57
326.0,57
327.0,58
328.0,58
329.0,59
330.0,60
331.0,60
332.0,59
333.0,59
334.0,59
335.0,59
336.0,61
337.0,63
338.0,63
339.0,65
340.0,67
341.0,66
342.0,66
343.0,66
344.0,66
345.0,66
346.0,66
347.0,65
348.0,64
349.0,64
350.0,63
351.0,63
352.0,62
353.0,62
354.0,62
355.0,62
356.0,62
357.0,63
358.0,65
359.0,66
360.0,66
361.0,66
362.0,67
363.0,67
364.0,67
365.0,66
366.0,65
367.0,65
368.0,64
369.0,63
370.0,62
371.0,61
372.0,61
373.0,60
374.0,60
375.0,60
376.0,60
377.0,60
378.0,60
379.0,60
380.0,60
381.0,61
382.0,61
383.0,60
384.0,60
385.0,60
386.0,60
387.0,60
388.0,60
389.0,60
390.0,60
391.0,60
392.0,60
393.0,61
394.0,61
395.0,60
396.0,60
397.0,60
398.0,60
399.0,60
400.0,60
401.0,60
402.0,60
403.0,60
404.0,60
405.0,60
406.0,61
407.0,61
408.0,61
409.0,61
410.0,61
411.0,62
412.0,62
413.0,62
414.0,65
415.0,66
416.0,68
417.0,71
418.0,72
419.0,73
420.0,75
421.0,75
422.0,75
423.0,74
424.0,73
425.0,71
426.0,71
427.0,69
428.0,68
429.0,67
430.0,65
431.0,63
432.0,61
433.0,61
434.0,59
435.0,57
436.0,56
437.0,56
438.0,56
439.0,56
440.0,56
441.0,55
442.0,55
443.0,54
444.0,54
445.0,54
446.0,55
447.0,55
448.0,54
449.0,54
450.0,54
451.0,54
452.0,55
453.0,55
454.0,55
455.0,55
456.0,55
457.0,55
458.0,55
459.0,56
460.0,56
461.0,56
462.0,56
463.0,57
464.0,57
465.0,58
466.0,57
467.0,57
468.0,57
469.0,57
470.0,58
471.0,59
472.0,59
473.0,60
474.0,60
475.0,60
476.0,60
477.0,60
478.0,60
479.0,60
480.0,60
481.0,60
482.0,60
483.0,59
484.0,59
485.0,59
486.0,59
487.0,60
488.0,60
489.0,60
490.0,60
491.0,60
492.0,60
493.0,60
494.0,60
495.0,60
496.0,60
497.0,60
498.0,60
499.0,60
500.0,60
501.0,60
502.0,60
503.0,60
504.0,60
505.0,60
506.0,60
507.0,60
508.0,60
509.0,60
510.0,59
511.0,60
512.0,60
513.0,61
514.0,61
515.0,62
516.0,64
517.0,65
518.0,66
519.0,67
520.0,69
521.0,70
522.0,71
523.0,70
524.0,70
525.0,70
526.0,70
527.0,69
528.0,68
529.0,66
530.0,64
531.0,63
532.0,62
533.0,60
534.0,58
535.0,58
536.0,58
537.0,58
538.0,57
539.0,57
540.0,57
541.0,57
542.0,58
543.0,58
544.0,58
545.0,58
546.0,59
547.0,59
548.0,60
549.0,60
550.0,61
551.0,61
552.0,61
553.0,61
554.0,61
555.0,61
556.0,61
557.0,61
558.0,61
559.0,62
560.0,62
561.0,62
562.0,62
563.0,62
564.0,62
565.0,63
566.0,63
567.0,63
568.0,63
569.0,63
570.0,65
571.0,65
572.0,64
573.0,64
574.0,64
575.0,64
576.0,64
577.0,64
578.0,64
579.0,63
580.0,63
581.0,63
582.0,63
583.0,63
584.0,63
585.0,62
586.0,62
587.0,62
588.0,61
589.0,61
590.0,61
591.0,61
592.0,61
593.0,61
594.0,61
595.0,61
596.0,61
597.0,60
598.0,60
599.0,60
600.0,61
601.0,61
602.0,62
603.0,64
604.0,64
605.0,64
606.0,65
607.0,65
608.0,65
609.0,65
610.0,64
611.0,64
612.0,64
613.0,63
614.0,62
615.0,61
616.0,60
617.0,60
618.0,58
619.0,57
620.0,57
621.0,57
622.0,57
623.0,58
624.0,58
625.0,58
626.0,58
627.0,59
628.0,59
629.0,60
630.0,61
631.0,62
632.0,62
633.0,62
634.0,62
635.0,62
636.0,62
637.0,62
638.0,62
639.0,62
640.0,61
641.0,61
642.0,61
643.0,61
644.0,60
645.0,60
646.0,60
647.0,60
648.0,61
649.0,61
650.0,61
651.0,61
652.0,61
653.0,61
654.0,62
655.0,62
656.0,62
657.0,62
658.0,63
659.0,63
660.0,63
661.0,63
662.0,63
663.0,63
664.0,63
665.0,63
666.0,62
667.0,62
668.0,62
669.0,62
670.0,62
671.0,62
672.0,62
673.0,62
674.0,62
675.0,61
676.0,61
677.0,61
678.0,61
679.0,61
680.0,61
681.0,60
682.0,60
683.0,60
684.0,60
685.0,60
686.0,60
687.0,60
688.0,60
689.0,60
690.0,60
691.0,60
692.0,60
693.0,60
694.0,60
695.0,60
696.0,60
697.0,60
698.0,60
699.0,60
700.0,60
701.0,60
702.0,59
703.0,59
704.0,59
705.0,59
706.0,59
707.0,59
708.0,59
709.0,58
710.0,58
711.0,58
712.0,58
713.0,58
714.0,58
715.0,58
716.0,58
717.0,58
718.0,58
719.0,58
720.0,58
721.0,58
722.0,58
723.0,58
724.0,58
725.0,58
726.0,58
727.0,58
728.0,58
729.0,58
730.0,58
731.0,58
732.0,58
733.0,58
734.0,58
735.0,58
736.0,58
737.0,58
738.0,58
739.0,58
740.0,58
741.0,58
742.0,58
743.0,58
744.0,58
745.0,59
746.0,59
747.0,59
748.0,59
749.0,60
750.0,60
751.0,60
752.0,60
753.0,60
754.0,60
755.0,61
756.0,61
757.0,61
758.0,61
759.0,61
760.0,61
761.0,61
762.0,61
763.0,61
764.0,61
765.0,61
766.0,61
767.0,61
768.0,61
769.0,61
770.0,61
771.0,61
772.0,61
773.0,61
774.0,61
775.0,61
776.0,61
777.0,61
778.0,61
779.0,61
780.0,61
781.0,61
782.0,61
783.0,61
784.0,61
785.0,61
786.0,61
787.0,61
788.0,61
789.0,61
790.0,61
791.0,62
792.0,62
793.0,62
794.0,62
795.0,62
796.0,62
797.0,62
798.0,62
799.0,62
800.0,62
801.0,62
802.0,62
803.0,62
804.0,62
805.0,62
806.0,62
807.0,62
808.0,62
809.0,62
810.0,62
811.0,62
812.0,62
813.0,62
814.0,62
815.0,62
816.0,62
817.0,63
818.0,62
819.0,62
820.0,62
821.0,62
822.0,62
823.0,62
824.0,62
825.0,62
826.0,62
827.0,62
828.0,62
829.0,62
830.0,62
831.0,62
832.0,62
833.0,62
834.0,62
835.0,62
836.0,62
837.0,62
838.0,62
839.0,62
840.0,62
841.0,62
842.0,62
843.0,62
844.0,62
845.0,62
846.0,62
847.0,63
848.0,63
849.0,62
850.0,62
851.0,62
852.0,61
853.0,61
854.0,61
855.0,61
856.0,61
857.0,61
858.0,61
859.0,61
860.0,60
861.0,60
862.0,59
863.0,59
864.0,59
865.0,59
866.0,60
867.0,60
868.0,59
869.0,59
870.0,59
871.0,59
872.0,59
873.0,59
874.0,59
875.0,60
876.0,60
877.0,60
878.0,60
879.0,60
880.0,60
881.0,59
882.0,59
883.0,60
884.0,60
885.0,60
886.0,60
887.0,60
888.0,60
889.0,60
890.0,59
891.0,59
892.0,60
893.0,60
894.0,60
895.0,60
896.0,61
897.0,61
898.0,60
899.0,60
900.0,60
901.0,61
902.0,61
903.0,62
904.0,62
905.0,63
906.0,63
907.0,63
908.0,63
909.0,64
910.0,64
911.0,64
912.0,64
913.0,64
914.0,65
915.0,65
916.0,64
917.0,64
918.0,64
919.0,64
920.0,63
921.0,63
922.0,63
923.0,63
924.0,63
925.0,63
926.0,63
927.0,63
928.0,63
929.0,63
930.0,63
931.0,63
932.0,63
933.0,63
934.0,63
935.0,63
936.0,63
937.0,64
938.0,64
939.0,63
940.0,63
941.0,63
942.0,63
943.0,63
944.0,63
945.0,63
946.0,63
947.0,63
948.0,63
949.0,63
950.0,64
951.0,64
952.0,65
953.0,65
954.0,65
955.0,64
956.0,64
957.0,63
958.0,63
959.0,63
960.0,62
961.0,62
962.0,62
963.0,61
964.0,60
965.0,59
966.0,58
967.0,58
968.0,57
969.0,57
970.0,57
971.0,57
972.0,57
973.0,57
974.0,57
975.0,57
976.0,56
977.0,56
978.0,55
979.0,55
980.0,55
981.0,54
982.0,54
983.0,54
984.0,54
985.0,54
986.0,55
987.0,55
988.0,56
989.0,56
990.0,56
991.0,57
992.0,57
993.0,57
994.0,59
995.0,59
996.0,59
997.0,60
998.0,60
999.0,60
1000.0,60
1001.0,59
1002.0,59
1003.0,59
1004.0,59
1005.0,60
1006.0,60
1007.0,60
1008.0,60
1009.0,60
1010.0,59
1011.0,59
1012.0,59
1013.0,59
1014.0,59
1015.0,60
1016.0,60
1017.0,60
1018.0,60
1019.0,60
1020.0,60
1021.0,60
1022.0,60
1023.0,61
1024.0,61
1025.0,62
1026.0,62
1027.0,62
1028.0,62
1029.0,62
1030.0,62
1031.0,61
1032.0,61
1033.0,61
1034.0,61
1035.0,61
1036.0,61
1037.0,61
1038.0,60
1039.0,60
1040.0,60
1041.0,60
1042.0,60
1043.0,60
1044.0,60
1045.0,61
1046.0,60
1047.0,60
1048.0,61
1049.0,62
1050.0,62
1051.0,64
1052.0,64
1053.0,67
1054.0,68
1055.0,68
1056.0,69
1057.0,69
1058.0,69
1059.0,69
1060.0,69
1061.0,68
1062.0,67
1063.0,67
1064.0,65
1065.0,63
1066.0,62
1067.0,61
1068.0,59
1069.0,59
1070.0,58
1071.0,58
1072.0,57
1073.0,57
1074.0,56
1075.0,56
1076.0,56
1077.0,57
1078.0,57
1079.0,57
1080.0,57
1081.0,57
1082.0,57
1083.0,57
1084.0,58
1085.0,58
1086.0,58
1087.0,59
1088.0,59
1089.0,59
1090.0,59
1091.0,60
1092.0,62
1093.0,62
1094.0,63
1095.0,63
1096.0,64
1097.0,64
1098.0,64
1099.0,64
1100.0,64
1101.0,64
1102.0,64
1103.0,64
1104.0,63
1105.0,62
1106.0,61
1107.0,61
1108.0,59
1109.0,58
1110.0,58
1111.0,58
1112.0,58
1113.0,57
1114.0,57
1115.0,58
1116.0,58
1117.0,57
1118.0,57
1119.0,56
1120.0,56
1121.0,55
1122.0,55
1123.0,55
1124.0,54
1125.0,53
1126.0,53
1127.0,53
1128.0,53
1129.0,53
1130.0,53
1131.0,54
1132.0,54
1133.0,54
1134.0,55
1135.0,56
1136.0,56
1137.0,56
1138.0,58
1139.0,58
1140.0,58
1141.0,59
1142.0,59
1143.0,59
1144.0,59
1145.0,58
1146.0,58
1147.0,59
1148.0,59
1149.0,59
1150.0,59
1151.0,59
1152.0,59
1153.0,59
1154.0,58
1155.0,58
1156.0,57
1157.0,56
1158.0,55
1159.0,55
1160.0,54
1161.0,54
1162.0,53
1163.0,53
1164.0,53
1165.0,53
1166.0,53
1167.0,54
1168.0,57
1169.0,57
1170.0,59
1171.0,59
1172.0,62
1173.0,62
1174.0,65
1175.0,67
1176.0,67
1177.0,68
1178.0,68
1179.0,68
1180.0,68
1181.0,68
1182.0,67
1183.0,66
1184.0,65
1185.0,64
1186.0,64
1187.0,62
1188.0,62
1189.0,61
1190.0,61
1191.0,61
1192.0,61
1193.0,61
1194.0,62
1195.0,62
1196.0,65
1197.0,65
1198.0,67
1199.0,68
1200.0,68
1201.0,70
1202.0,70
1203.0,71
1204.0,71
1205.0,71
1206.0,72
1207.0,72
1208.0,72
1209.0,73
1210.0,73
1211.0,74
1212.0,75
1213.0,75
1214.0,76
1215.0,76
1216.0,76
1217.0,75
1218.0,75
1219.0,74
1220.0,72
1221.0,71
1222.0,69
1223.0,67
1224.0,65
1225.0,63
1226.0,60
1227.0,58
1228.0,56
1229.0,56
1230.0,55
1231.0,54
1232.0,54
1233.0,54
1234.0,54
1235.0,54
1236.0,54
1237.0,54
1238.0,55
1239.0,55
1240.0,57
1241.0,57
1242.0,59
1243.0,60
1244.0,60
1245.0,62
1246.0,62
1247.0,63
1248.0,63
1249.0,63
1250.0,62
1251.0,62
1252.0,61
1253.0,61
1254.0,61
1255.0,60
1256.0,59
1257.0,59
1258.0,58
1259.0,58
1260.0,57
1261.0,56
1262.0,55
1263.0,55
1264.0,55
1265.0,55
1266.0,55
1267.0,55
1268.0,55
1269.0,55
1270.0,55
1271.0,57
1272.0,57
1273.0,59
1274.0,59
1275.0,61
1276.0,62
1277.0,62
1278.0,62
1279.0,62
1280.0,62
1281.0,62
1282.0,63
1283.0,63
1284.0,63
1285.0,62
1286.0,62
1287.0,63
1288.0,63
1289.0,63
1290.0,63
1291.0,64
1292.0,64
1293.0,65
1294.0,65
1295.0,66
1296.0,66
1297.0,66
1298.0,67
1299.0,67
1300.0,67
1301.0,67
1302.0,67
1303.0,67
1304.0,67
1305.0,67
1306.0,67
1307.0,68
1308.0,68
1309.0,68
1310.0,68
1311.0,68
1312.0,68
1313.0,67
1314.0,66
1315.0,64
1316.0,63
1317.0,62
1318.0,61
1319.0,60
1320.0,58
1321.0,58
1322.0,57
1323.0,56
1324.0,56
1325.0,56
1326.0,56
1327.0,57
1328.0,58
1329.0,58
1330.0,59
1331.0,59
1332.0,59
1333.0,60
1334.0,60
1335.0,60
1336.0,60
1337.0,60
1338.0,59
1339.0,58
1340.0,57
1341.0,57
1342.0,56
1343.0,55
1344.0,56
1345.0,55
1346.0,55
1347.0,55
1348.0,55
1349.0,55
1350.0,56
1351.0,56
1352.0,56
1353.0,57
1354.0,58
1355.0,58
1356.0,59
1357.0,59
1358.0,59
1359.0,59
1360.0,59
1361.0,59
1362.0,60
1363.0,60
1364.0,60
1365.0,60
1366.0,61
1367.0,61
1368.0,62
1369.0,64
1370.0,64
1371.0,65
1372.0,65
1373.0,66
1374.0,66
1375.0,66
1376.0,66
1377.0,66
1378.0,66
1379.0,66
1380.0,67
1381.0,67
1382.0,67
1383.0,67
1384.0,67
1385.0,67
1386.0,67
1387.0,66
1388.0,66
1389.0,66
1390.0,66
1391.0,65
1392.0,64
1393.0,64
1394.0,63
1395.0,62
1396.0,61
1397.0,61
1398.0,60
1399.0,60
1400.0,60
1401.0,60
1402.0,60
1403.0,61
1404.0,61
1405.0,62
1406.0,62
1407.0,62
1408.0,62
1409.0,63
1410.0,63
1411.0,63
1412.0,63
1413.0,63
1414.0,63
1415.0,63
1416.0,63
1417.0,63
1418.0,63
1419.0,63
1420.0,64
1421.0,64
1422.0,65
1423.0,65
1424.0,65
1425.0,65
1426.0,65
1427.0,66
1428.0,66
1429.0,66
1430.0,66
1431.0,65
1432.0,65
1433.0,65
1434.0,65
1435.0,65
1436.0,65
1437.0,65
1438.0,65
1439.0,65
1440.0,65
1441.0,65
1442.0,66
1443.0,67
1444.0,67
1445.0,68
1446.0,70
1447.0,70
1448.0,72
1449.0,74
1450.0,75
1451.0,76
1452.0,77
1453.0,77
1454.0,77
1455.0,77
1456.0,76
1457.0,74
1458.0,72
1459.0,71
1460.0,69
1461.0,67
1462.0,65
1463.0,64
1464.0,62
1465.0,61
1466.0,59
1467.0,57
1468.0,57
1469.0,56
1470.0,56
1471.0,55
1472.0,55
1473.0,55
1474.0,55
1475.0,55
1476.0,56
1477.0,56
1478.0,56
1479.0,56
1480.0,56
1481.0,56
1482.0,56
1483.0,57
1484.0,57
1485.0,57
1486.0,57
1487.0,58
1488.0,58
1489.0,58
1490.0,58
1491.0,58
1492.0,58
1493.0,59
1494.0,59
1495.0,59
1496.0,59
1497.0,59
1498.0,59
1499.0,60
1500.0,60
1501.0,60
1502.0,60
1503.0,60
1504.0,61
1505.0,61
1506.0,62
1507.0,62
1508.0,62
1509.0,62
1510.0,63
1511.0,63
1512.0,64
1513.0,64
1514.0,63
1515.0,63
1516.0,63
1517.0,62
1518.0,62
1519.0,62
1520.0,61
1521.0,60
1522.0,60
1523.0,59
1524.0,59
1525.0,59
1526.0,59
1527.0,59
1528.0,59
1529.0,60
1530.0,63
1531.0,64
1532.0,66
1533.0,68
1534.0,69
1535.0,71
1536.0,72
1537.0,72
1538.0,71
1539.0,70
1540.0,69
1541.0,68
1542.0,67
1543.0,66
1544.0,64
1545.0,63
1546.0,61
1547.0,59
1548.0,58
1549.0,56
1550.0,55
1551.0,55
1552.0,55
1553.0,56
1554.0,56
1555.0,56
1556.0,56
1557.0,57
1558.0,57
1559.0,57
1560.0,57
1561.0,57
1562.0,57
1563.0,57
1564.0,57
1565.0,57
1566.0,57
1567.0,57
1568.0,57
1569.0,56
1570.0,56
1571.0,56
1572.0,56
1573.0,56
1574.0,56
1575.0,57
1576.0,57
1577.0,57
1578.0,58
1579.0,58
1580.0,59
1581.0,59
1582.0,59
1583.0,59
1584.0,59
1585.0,59
1586.0,58
1587.0,57
1588.0,56
1589.0,56
1590.0,54
1591.0,54
1592.0,54
1593.0,53
1594.0,52
1595.0,52
1596.0,52
1597.0,52
1598.0,52
1599.0,52
1600.0,52
1601.0,52
1602.0,53
1603.0,53
1604.0,54
1605.0,54
1606.0,54
1607.0,54
1608.0,55
1609.0,55
1610.0,56
1611.0,56
1612.0,56
1613.0,57
1614.0,57
1615.0,57
1616.0,57
1617.0,58
1618.0,58
1619.0,58
1620.0,60
1621.0,60
1622.0,61
1623.0,61
1624.0,61
1625.0,63
1626.0,64
1627.0,66
1628.0,67
1629.0,68
1630.0,69
1631.0,69
1632.0,71
1633.0,71
1634.0,71
1635.0,71
1636.0,71
1637.0,72
1638.0,72
1639.0,71
1640.0,71
1641.0,71
1642.0,71
1643.0,71
1644.0,69
1645.0,69
1646.0,69
1647.0,69
1648.0,69
1649.0,68
1650.0,67
1651.0,67
1652.0,67
1653.0,66
1654.0,66
1655.0,66
1656.0,65
1657.0,64
1658.0,64
1659.0,64
1660.0,64
1661.0,64
1662.0,64
1663.0,64
1664.0,64
1665.0,64
1666.0,64
1667.0,64
1668.0,65
1669.0,65
1670.0,65
1671.0,65
1672.0,65
1673.0,66
1674.0,66
1675.0,66
1676.0,66
1677.0,65
1678.0,65
1679.0,65
1680.0,64
1681.0,63
1682.0,63
1683.0,63
1684.0,62
1685.0,62
1686.0,60
1687.0,60
1688.0,60
1689.0,59
1690.0,58
1691.0,57
1692.0,57
1693.0,57
1694.0,57
1695.0,56
1696.0,55
1697.0,55
1698.0,54
1699.0,54
1700.0,54
1701.0,54
1702.0,55
1703.0,55
1704.0,55
1705.0,55
1706.0,55
1707.0,56
1708.0,56
1709.0,56
1710.0,57
1711.0,57
1712.0,58
1713.0,59
1714.0,59
1715.0,60
1716.0,61
1717.0,61
1718.0,61
1719.0,62
1720.0,62
1721.0,63
1722.0,63
1723.0,63
1724.0,63
1725.0,63
1726.0,63
1727.0,63
1728.0,63
1729.0,63
1730.0,63
1731.0,63
1732.0,63
1733.0,62
1734.0,62
1735.0,62
1736.0,62
1737.0,62
1738.0,61
1739.0,61
1740.0,61
1741.0,61
1742.0,60
1743.0,59
1744.0,59
1745.0,58
1746.0,57
1747.0,57
1748.0,56
1749.0,56
1750.0,56
1751.0,56
1752.0,56
1753.0,56
1754.0,57
1755.0,59
1756.0,60
1757.0,61
1758.0,64
1759.0,66
1760.0,66
1761.0,66
1762.0,66
1763.0,66
1764.0,66
1765.0,66
1766.0,65
1767.0,65
1768.0,63
1769.0,61
1770.0,60
1771.0,59
1772.0,58
1773.0,56
1774.0,53
1775.0,52
1776.0,51
1777.0,50
1778.0,50
1779.0,50
1780.0,50
1781.0,50
1782.0,50
1783.0,51
1784.0,51
1785.0,52
1786.0,53
1787.0,54
1788.0,54
1789.0,55
1790.0,55
1791.0,56
1792.0,57
1793.0,57
1794.0,57
1795.0,58
1796.0,58
1797.0,59
1798.0,59
1799.0,59
1800.0,60
1801.0,61
1802.0,62
1803.0,63
1804.0,64
1805.0,65
1806.0,66
1807.0,67
1808.0,67
1809.0,68
1810.0,68
1811.0,69
1812.0,69
1813.0,69
1814.0,69
1815.0,69
1816.0,69
1817.0,69
1818.0,69
1819.0,70
1820.0,70
1821.0,71
1822.0,71
1823.0,71
1824.0,71
1825.0,71
1826.0,71
1827.0,71
1828.0,71
1829.0,71
1830.0,70
1831.0,70
1832.0,68
1833.0,67
1834.0,67
1835.0,66
1836.0,66
1837.0,65
1838.0,65
1839.0,64
1840.0,64
1841.0,63
1842.0,62
1843.0,61
1844.0,60
1845.0,59
1846.0,59
1847.0,58
1848.0,58
1849.0,57
1850.0,56
1851.0,56
1852.0,56
1853.0,56
1854.0,59
1855.0,60
1856.0,60
1857.0,61
1858.0,61
1859.0,62
1860.0,63
1861.0,64
1862.0,64
1863.0,65
1864.0,66
1865.0,66
1866.0,68
1867.0,68
1868.0,69
1869.0,70
1870.0,70
1871.0,71
1872.0,71
1873.0,71
1874.0,71
1875.0,71
1876.0,71
1877.0,71
1878.0,71
1879.0,71
1880.0,71
1881.0,71
1882.0,71
1883.0,72
1884.0,73
1885.0,73
1886.0,74
1887.0,75
1888.0,75
1889.0,75
1890.0,76
1891.0,76
1892.0,76
1893.0,76
1894.0,76
1895.0,76
1896.0,76
1897.0,75
1898.0,75
1899.0,75
1900.0,74
1901.0,74
1902.0,72
1903.0,72
1904.0,71
1905.0,71
1906.0,70
1907.0,69
1908.0,68
1909.0,67
1910.0,66
1911.0,66
1912.0,66
1913.0,66
1914.0,66
1915.0,67
1916.0,68
1917.0,70
1918.0,71
1919.0,71
1920.0,72
1921.0,72
1922.0,72
1923.0,72
1924.0,72
1925.0,72
1926.0,72
1927.0,72
1928.0,72
1929.0,72
1930.0,72
1931.0,72
1932.0,72
1933.0,72
1934.0,71
1935.0,71
1936.0,70
1937.0,70
1938.0,68
1939.0,66
1940.0,66
1941.0,65
1942.0,64
1943.0,62
1944.0,60
1945.0,59
1946.0,58
1947.0,57
1948.0,57
1949.0,56
1950.0,56
1951.0,56
1952.0,56
1953.0,56
1954.0,56
1955.0,55
1956.0,55
1957.0,55
1958.0,56
1959.0,56
1960.0,56
1961.0,57
1962.0,57
1963.0,57
1964.0,57
1965.0,58
1966.0,58
1967.0,58
1968.0,59
1969.0,59
1970.0,59
1971.0,59
1972.0,60
1973.0,60
1974.0,60
1975.0,61
1976.0,61
1977.0,63
1978.0,66
1979.0,67
1980.0,70
1981.0,73
1982.0,73
1983.0,76
1984.0,77
1985.0,77
1986.0,77
1987.0,77
1988.0,76
1989.0,74
1990.0,72
1991.0,70
1992.0,67
1993.0,66
1994.0,66
1995.0,63
1996.0,61
1997.0,59
1998.0,58
1999.0,57
2000.0,56
2001.0,56
2002.0,55
2003.0,55
2004.0,55
2005.0,55
2006.0,55
2007.0,55
2008.0,54
2009.0,54
2010.0,54
2011.0,54
2012.0,54
2013.0,54
2014.0,54
2015.0,54
2016.0,54
2017.0,54
2018.0,54
2019.0,54
2020.0,54
2021.0,55
2022.0,55
2023.0,55
2024.0,55
2025.0,55
2026.0,55
2027.0,56
2028.0,56
2029.0,56
2030.0,56
2031.0,56
2032.0,56
2033.0,58
2034.0,58
2035.0,60
2036.0,60
2037.0,60
2038.0,60
2039.0,60
2040.0,61
2041.0,61
2042.0,61
2043.0,61
2044.0,62
2045.0,61
2046.0,61
2047.0,61
2048.0,60
2049.0,60
2050.0,61
2051.0,61
2052.0,61
2053.0,61
2054.0,62
2055.0,62
2056.0,62
2057.0,62
2058.0,62
2059.0,62
2060.0,62
2061.0,62
2062.0,62
2063.0,62
2064.0,62
2065.0,61
2066.0,61
2067.0,61
2068.0,60
2069.0,59
2070.0,59
2071.0,58
2072.0,58
2073.0,58
2074.0,58
2075.0,58
2076.0,58
2077.0,58
2078.0,59
2079.0,59
2080.0,59
2081.0,60
2082.0,60
2083.0,60
2084.0,60
2085.0,60
2086.0,61
2087.0,61
2088.0,62
2089.0,62
2090.0,62
2091.0,62
2092.0,61
2093.0,61
2094.0,61
2095.0,61
2096.0,61
2097.0,61
2098.0,61
2099.0,61
2100.0,61
2101.0,61
2102.0,62
2103.0,62
2104.0,61
2105.0,61
2106.0,61
2107.0,61
2108.0,61
2109.0,60
2110.0,60
2111.0,60
2112.0,60
2113.0,60
2114.0,60
2115.0,60
2116.0,59
2117.0,59
2118.0,59
2119.0,59
2120.0,59
2121.0,59
2122.0,60
2123.0,59
2124.0,59
2125.0,59
2126.0,59
2127.0,59
2128.0,58
2129.0,58
2130.0,58
2131.0,58
2132.0,57
2133.0,56
2134.0,56
2135.0,56
2136.0,56
2137.0,55
